"observation","site_no","dateTime","water discharge","nitrite+nitrate","latitude","longitude","altitude"
"359","04175748",2022-03-31,18.5,1.37,41.8579611,-84.1596944,798.79
"360","04175748",2022-04-01,15.9,1.36,41.8579611,-84.1596944,798.79
"361","04176063",2021-04-07,4.29,5.02,41.7776111,-84.03688889,706.65
"362","04176063",2021-04-08,4.16,5.02,41.7776111,-84.03688889,706.65
"363","04176063",2021-04-09,4.23,5.02,41.7776111,-84.03688889,706.65
"364","04176063",2021-04-10,4.66,5.12,41.7776111,-84.03688889,706.65
"365","04176063",2021-04-11,73.1,11.9,41.7776111,-84.03688889,706.65
"366","04176063",2021-04-12,58.5,15.5,41.7776111,-84.03688889,706.65
"367","04176063",2021-04-13,24.1,14.5,41.7776111,-84.03688889,706.65
"368","04176063",2021-04-14,12.8,10.7,41.7776111,-84.03688889,706.65
"369","04176063",2021-04-15,9.38,7.12,41.7776111,-84.03688889,706.65
"370","04176063",2021-04-16,7.37,6.19,41.7776111,-84.03688889,706.65
"371","04176063",2021-04-17,6.03,5.59,41.7776111,-84.03688889,706.65
"372","04176063",2021-04-18,5.18,5.36,41.7776111,-84.03688889,706.65
"373","04176063",2021-04-19,4.68,5.3,41.7776111,-84.03688889,706.65
"374","04176063",2021-04-20,4.23,5.23,41.7776111,-84.03688889,706.65
"375","04176063",2021-04-21,4.63,5.19,41.7776111,-84.03688889,706.65
"376","04176063",2021-04-22,7.25,5.25,41.7776111,-84.03688889,706.65
"377","04176063",2021-04-23,6.7,5.33,41.7776111,-84.03688889,706.65
"378","04176063",2021-04-24,5.73,5.42,41.7776111,-84.03688889,706.65
"379","04176063",2021-04-25,5.16,5.5,41.7776111,-84.03688889,706.65
"380","04176063",2021-04-26,4.12,5.54,41.7776111,-84.03688889,706.65
"381","04176063",2021-04-27,4.08,5.55,41.7776111,-84.03688889,706.65
"382","04176063",2021-04-28,4.12,5.55,41.7776111,-84.03688889,706.65
"383","04176063",2021-04-29,4.43,5.55,41.7776111,-84.03688889,706.65
"384","04176063",2021-04-30,4.52,5.56,41.7776111,-84.03688889,706.65
"385","04176063",2021-05-01,3.55,5.56,41.7776111,-84.03688889,706.65
"386","04176063",2021-05-02,3.62,5.56,41.7776111,-84.03688889,706.65
"387","04176063",2021-05-03,4.07,5.57,41.7776111,-84.03688889,706.65
"388","04176063",2021-05-04,5.17,5.57,41.7776111,-84.03688889,706.65
"389","04176063",2021-05-05,6.82,5.58,41.7776111,-84.03688889,706.65
"390","04176063",2021-05-06,5.42,5.58,41.7776111,-84.03688889,706.65
"391","04176063",2021-05-07,4.86,5.58,41.7776111,-84.03688889,706.65
"392","04176063",2021-05-08,4.24,5.59,41.7776111,-84.03688889,706.65
"393","04176063",2021-05-09,15.9,7.31,41.7776111,-84.03688889,706.65
"394","04176063",2021-05-10,67.8,14.9,41.7776111,-84.03688889,706.65
"395","04176063",2021-05-11,22.2,10.3,41.7776111,-84.03688889,706.65
"396","04176063",2021-05-12,11.3,5.95,41.7776111,-84.03688889,706.65
"397","04176063",2021-05-13,8.34,5.78,41.7776111,-84.03688889,706.65
"398","04176063",2021-05-14,6.94,5.81,41.7776111,-84.03688889,706.65
"399","04176063",2021-05-15,6.02,5.83,41.7776111,-84.03688889,706.65
"400","04176063",2021-05-16,5.3,5.86,41.7776111,-84.03688889,706.65
"401","04176063",2021-05-17,4.7,5.88,41.7776111,-84.03688889,706.65
"402","04176063",2021-05-18,4.01,5.91,41.7776111,-84.03688889,706.65
"403","04176063",2021-05-19,3.51,5.93,41.7776111,-84.03688889,706.65
"404","04176063",2021-05-20,3.28,5.95,41.7776111,-84.03688889,706.65
"405","04176063",2021-05-21,2.88,5.94,41.7776111,-84.03688889,706.65
"406","04176063",2021-05-22,2.58,5.93,41.7776111,-84.03688889,706.65
"407","04176063",2021-05-23,2.77,5.91,41.7776111,-84.03688889,706.65
"408","04176063",2021-05-24,3.24,5.9,41.7776111,-84.03688889,706.65
"409","04176063",2021-05-25,2.7,5.88,41.7776111,-84.03688889,706.65
"410","04176063",2021-05-26,3.31,5.86,41.7776111,-84.03688889,706.65
"411","04176063",2021-05-27,3.55,5.85,41.7776111,-84.03688889,706.65
"412","04176063",2021-05-28,5.57,5.83,41.7776111,-84.03688889,706.65
"413","04176063",2021-05-29,6.92,5.82,41.7776111,-84.03688889,706.65
"414","04176063",2021-05-30,4.93,5.8,41.7776111,-84.03688889,706.65
"415","04176063",2021-05-31,3.85,5.78,41.7776111,-84.03688889,706.65
"416","04176063",2021-06-01,3.29,5.77,41.7776111,-84.03688889,706.65
"417","04176063",2021-06-02,4.66,5.84,41.7776111,-84.03688889,706.65
"418","04176063",2021-06-03,20.7,16.6,41.7776111,-84.03688889,706.65
"419","04176063",2021-06-04,13.4,15.9,41.7776111,-84.03688889,706.65
"420","04176063",2021-06-05,8.18,9.3,41.7776111,-84.03688889,706.65
"421","04176063",2021-06-06,6.14,5.22,41.7776111,-84.03688889,706.65
"422","04176063",2021-06-07,5.2,5.15,41.7776111,-84.03688889,706.65
"423","04176063",2021-06-08,4.42,5.09,41.7776111,-84.03688889,706.65
"424","04176063",2021-06-09,3.9,5.04,41.7776111,-84.03688889,706.65
"425","04176063",2021-06-10,4.38,4.98,41.7776111,-84.03688889,706.65
"426","04176063",2021-06-11,3.79,4.93,41.7776111,-84.03688889,706.65
"427","04176063",2021-06-12,2.86,4.87,41.7776111,-84.03688889,706.65
"428","04176063",2021-06-13,2.21,4.82,41.7776111,-84.03688889,706.65
"429","04176063",2021-06-14,1.74,4.76,41.7776111,-84.03688889,706.65
"430","04176063",2021-06-15,1.98,4.71,41.7776111,-84.03688889,706.65
"431","04176063",2021-06-16,1.41,4.65,41.7776111,-84.03688889,706.65
"432","04176063",2021-06-17,0.91,4.59,41.7776111,-84.03688889,706.65
"433","04176063",2021-06-18,1.96,4.54,41.7776111,-84.03688889,706.65
"434","04176063",2021-06-19,3.58,4.48,41.7776111,-84.03688889,706.65
"435","04176063",2021-06-20,3.18,4.3,41.7776111,-84.03688889,706.65
"436","04176063",2021-06-21,96.9,17.7,41.7776111,-84.03688889,706.65
"437","04176063",2021-06-22,55.1,23.2,41.7776111,-84.03688889,706.65
"438","04176063",2021-06-23,14.8,16.2,41.7776111,-84.03688889,706.65
"439","04176063",2021-06-24,8.15,8.31,41.7776111,-84.03688889,706.65
"440","04176063",2021-06-25,8.67,8.05,41.7776111,-84.03688889,706.65
"441","04176063",2021-06-26,73.2,18.8,41.7776111,-84.03688889,706.65
"442","04176063",2021-06-27,44.6,22.1,41.7776111,-84.03688889,706.65
"443","04176063",2021-06-28,16.5,12.9,41.7776111,-84.03688889,706.65
"444","04176063",2021-06-29,9.77,5.6,41.7776111,-84.03688889,706.65
"445","04176063",2021-06-30,16.6,5.24,41.7776111,-84.03688889,706.65
"446","04176063",2021-07-01,27.9,5.92,41.7776111,-84.03688889,706.65
"447","04176063",2021-07-02,11.2,5.47,41.7776111,-84.03688889,706.65
"448","04176063",2021-07-03,6.09,4.96,41.7776111,-84.03688889,706.65
"449","04176063",2021-07-04,3.59,4.52,41.7776111,-84.03688889,706.65
"450","04176063",2021-07-05,2.09,4.4,41.7776111,-84.03688889,706.65
"451","04176063",2021-07-06,1.32,4.33,41.7776111,-84.03688889,706.65
"452","04176063",2021-07-07,0.99,4.26,41.7776111,-84.03688889,706.65
"453","04176063",2021-07-08,1.22,4.18,41.7776111,-84.03688889,706.65
"454","04176063",2021-07-09,0.9,4.11,41.7776111,-84.03688889,706.65
"455","04176063",2021-07-10,0.6,4.03,41.7776111,-84.03688889,706.65
"456","04176063",2021-07-11,1.3,3.95,41.7776111,-84.03688889,706.65
"457","04176063",2021-07-12,3.3,3.85,41.7776111,-84.03688889,706.65
"458","04176063",2021-07-13,4.75,3.73,41.7776111,-84.03688889,706.65
"459","04176063",2021-07-14,9.74,3.62,41.7776111,-84.03688889,706.65
"460","04176063",2021-07-15,6.96,3.51,41.7776111,-84.03688889,706.65
"461","04176063",2021-07-16,19.7,2.65,41.7776111,-84.03688889,706.65
"462","04176063",2021-07-17,80.1,6.39,41.7776111,-84.03688889,706.65
"463","04176063",2021-07-18,40.3,6.9,41.7776111,-84.03688889,706.65
"464","04176063",2021-07-19,12.1,3.32,41.7776111,-84.03688889,706.65
"465","04176063",2021-07-20,4.77,3.11,41.7776111,-84.03688889,706.65
"466","04176063",2021-07-21,1.71,3.24,41.7776111,-84.03688889,706.65
"467","04176063",2021-07-22,0.97,3.24,41.7776111,-84.03688889,706.65
"468","04176063",2021-07-23,1.16,3.22,41.7776111,-84.03688889,706.65
"469","04176063",2021-07-24,18.6,2.33,41.7776111,-84.03688889,706.65
"470","04176063",2021-07-25,94.7,5.46,41.7776111,-84.03688889,706.65
"471","04176063",2021-07-26,45.7,4.82,41.7776111,-84.03688889,706.65
"472","04176063",2021-07-27,15.3,4.09,41.7776111,-84.03688889,706.65
"473","04176063",2021-07-28,6.84,3.6,41.7776111,-84.03688889,706.65
"474","04176063",2021-07-29,2.52,3.37,41.7776111,-84.03688889,706.65
"475","04176063",2021-07-30,1.16,3.21,41.7776111,-84.03688889,706.65
"476","04176063",2021-07-31,0.7,3.19,41.7776111,-84.03688889,706.65
"477","04176063",2021-08-01,0.53,3.18,41.7776111,-84.03688889,706.65
"478","04176063",2021-08-02,0.39,3.18,41.7776111,-84.03688889,706.65
"479","04176063",2021-08-03,0.29,3.17,41.7776111,-84.03688889,706.65
"480","04176063",2021-08-04,0.24,3.17,41.7776111,-84.03688889,706.65
"481","04176063",2021-08-05,0.19,3.17,41.7776111,-84.03688889,706.65
"482","04176063",2021-08-06,0.15,3.16,41.7776111,-84.03688889,706.65
"483","04176063",2021-08-07,0.14,3.16,41.7776111,-84.03688889,706.65
"484","04176063",2021-08-08,0.13,3.15,41.7776111,-84.03688889,706.65
"485","04176063",2021-08-09,0.11,3.15,41.7776111,-84.03688889,706.65
"486","04176063",2021-08-10,0.11,3.15,41.7776111,-84.03688889,706.65
"487","04176063",2021-08-11,0.12,3.14,41.7776111,-84.03688889,706.65
"488","04176063",2021-08-12,0.21,3.14,41.7776111,-84.03688889,706.65
"489","04176063",2021-08-13,0.2,3.13,41.7776111,-84.03688889,706.65
"490","04176063",2021-08-14,0.2,3.13,41.7776111,-84.03688889,706.65
"491","04176063",2021-08-15,0.09,3.13,41.7776111,-84.03688889,706.65
"492","04176063",2021-08-16,0.06,3.12,41.7776111,-84.03688889,706.65
"493","04176063",2021-08-17,0.06,3.12,41.7776111,-84.03688889,706.65
"494","04176063",2021-08-18,0.07,3.12,41.7776111,-84.03688889,706.65
"495","04176063",2021-08-19,0.06,3.11,41.7776111,-84.03688889,706.65
"496","04176063",2021-08-20,0.04,3.11,41.7776111,-84.03688889,706.65
"497","04176063",2021-08-21,0.03,3.1,41.7776111,-84.03688889,706.65
"498","04176063",2021-08-22,0.02,3.1,41.7776111,-84.03688889,706.65
"499","04176063",2021-08-23,0.02,3.1,41.7776111,-84.03688889,706.65
"500","04176063",2021-08-24,0.01,3.09,41.7776111,-84.03688889,706.65
"501","04176063",2021-08-25,0.1,3.09,41.7776111,-84.03688889,706.65
"502","04176063",2021-08-26,0.2,3.08,41.7776111,-84.03688889,706.65
"503","04176063",2021-08-27,0.32,3.08,41.7776111,-84.03688889,706.65
"504","04176063",2021-08-28,0.18,3.08,41.7776111,-84.03688889,706.65
"505","04176063",2021-08-29,0.06,3.07,41.7776111,-84.03688889,706.65
"506","04176063",2021-08-30,0.04,3.07,41.7776111,-84.03688889,706.65
"507","04176063",2021-08-31,0.03,3.06,41.7776111,-84.03688889,706.65
"508","04176063",2021-09-01,0.02,3.06,41.7776111,-84.03688889,706.65
"509","04176063",2021-09-02,0.01,3.06,41.7776111,-84.03688889,706.65
"510","04176063",2021-09-03,0.01,3.05,41.7776111,-84.03688889,706.65
"511","04176063",2021-09-04,0.01,3.05,41.7776111,-84.03688889,706.65
"512","04176063",2021-09-05,0.01,3.04,41.7776111,-84.03688889,706.65
"513","04176063",2021-09-06,0.02,3.04,41.7776111,-84.03688889,706.65
"514","04176063",2021-09-07,0.02,3.04,41.7776111,-84.03688889,706.65
"515","04176063",2021-09-08,0.01,3.03,41.7776111,-84.03688889,706.65
"516","04176063",2021-09-09,0,3.03,41.7776111,-84.03688889,706.65
"517","04176063",2021-09-10,0,3.02,41.7776111,-84.03688889,706.65
"518","04176063",2021-09-11,0,3.02,41.7776111,-84.03688889,706.65
"519","04176063",2021-09-12,0,3.02,41.7776111,-84.03688889,706.65
"520","04176063",2021-09-13,0,3.01,41.7776111,-84.03688889,706.65
"521","04176063",2021-09-14,0,3.01,41.7776111,-84.03688889,706.65
"522","04176063",2021-09-15,0.12,3,41.7776111,-84.03688889,706.65
"523","04176063",2021-09-16,0.24,3,41.7776111,-84.03688889,706.65
"524","04176063",2021-09-17,0.06,3,41.7776111,-84.03688889,706.65
"525","04176063",2021-09-18,0.02,2.99,41.7776111,-84.03688889,706.65
"526","04176063",2021-09-19,0.01,2.99,41.7776111,-84.03688889,706.65
"527","04176063",2021-09-20,0.03,2.99,41.7776111,-84.03688889,706.65
"528","04176063",2021-09-21,0.21,3.02,41.7776111,-84.03688889,706.65
"529","04176063",2021-09-22,40,5.62,41.7776111,-84.03688889,706.65
"530","04176063",2021-09-23,222,8.74,41.7776111,-84.03688889,706.65
"531","04176063",2021-09-24,124,8.63,41.7776111,-84.03688889,706.65
"532","04176063",2021-09-25,32,4.26,41.7776111,-84.03688889,706.65
"533","04176063",2021-09-26,19.7,3.91,41.7776111,-84.03688889,706.65
"534","04176063",2021-09-27,10.5,3.64,41.7776111,-84.03688889,706.65
"535","04176063",2021-09-28,5.9,3.37,41.7776111,-84.03688889,706.65
"536","04176063",2021-09-29,3.1,3.11,41.7776111,-84.03688889,706.65
"537","04176063",2021-09-30,1.83,2.95,41.7776111,-84.03688889,706.65
"538","04176063",2021-10-02,0.98,2.89,41.7776111,-84.03688889,706.65
"539","04176063",2021-10-03,4.17,3.18,41.7776111,-84.03688889,706.65
"540","04176063",2021-10-04,41,6.23,41.7776111,-84.03688889,706.65
"541","04176063",2021-10-05,51.7,9.65,41.7776111,-84.03688889,706.65
"542","04176063",2021-10-06,22.5,8.33,41.7776111,-84.03688889,706.65
"543","04176063",2021-10-07,13.2,4.94,41.7776111,-84.03688889,706.65
"544","04176063",2021-10-08,16.8,5.88,41.7776111,-84.03688889,706.65
"545","04176063",2021-10-09,32.1,8.57,41.7776111,-84.03688889,706.65
"546","04176063",2021-10-10,19.6,9.51,41.7776111,-84.03688889,706.65
"547","04176063",2021-10-11,13.2,8.21,41.7776111,-84.03688889,706.65
"548","04176063",2021-10-12,9.81,6.81,41.7776111,-84.03688889,706.65
"549","04176063",2021-10-13,7.25,5.4,41.7776111,-84.03688889,706.65
"550","04176063",2021-10-14,5.74,4,41.7776111,-84.03688889,706.65
"551","04176063",2021-10-15,55.5,5.59,41.7776111,-84.03688889,706.65
"552","04176063",2021-10-16,166,10.5,41.7776111,-84.03688889,706.65
"553","04176063",2021-10-17,65,11,41.7776111,-84.03688889,706.65
"554","04176063",2021-10-18,23.9,6.54,41.7776111,-84.03688889,706.65
"555","04176063",2021-10-19,14.5,2.94,41.7776111,-84.03688889,706.65
"556","04176063",2021-10-20,10.7,2.89,41.7776111,-84.03688889,706.65
"557","04176063",2021-10-21,14.7,2.89,41.7776111,-84.03688889,706.65
"558","04176063",2021-10-22,18,2.89,41.7776111,-84.03688889,706.65
"559","04176063",2021-10-23,10.9,2.89,41.7776111,-84.03688889,706.65
"560","04176063",2021-10-24,12,3.01,41.7776111,-84.03688889,706.65
"561","04176063",2021-10-25,318,4.13,41.7776111,-84.03688889,706.65
"562","04176063",2021-10-26,393,5.4,41.7776111,-84.03688889,706.65
"563","04176063",2021-10-27,183,6.93,41.7776111,-84.03688889,706.65
"564","04176063",2021-10-28,58.6,6.43,41.7776111,-84.03688889,706.65
"565","04176063",2021-10-29,131,5.4,41.7776111,-84.03688889,706.65
"566","04176063",2021-10-30,201,6.31,41.7776111,-84.03688889,706.65
"567","04176063",2021-10-31,73,6.68,41.7776111,-84.03688889,706.65
"568","04176063",2021-11-01,31.4,6.12,41.7776111,-84.03688889,706.65
"569","04176063",2021-11-02,21,5.55,41.7776111,-84.03688889,706.65
"570","04176063",2021-11-03,16.2,5.04,41.7776111,-84.03688889,706.65
"571","04176063",2021-11-04,13.4,4.95,41.7776111,-84.03688889,706.65
"572","04176063",2021-11-05,11.2,4.95,41.7776111,-84.03688889,706.65
"573","04176063",2021-11-06,9.98,4.95,41.7776111,-84.03688889,706.65
"574","04176063",2021-11-07,9.32,4.95,41.7776111,-84.03688889,706.65
"575","04176063",2021-11-08,8.43,4.95,41.7776111,-84.03688889,706.65
"576","04176063",2021-11-09,7.47,4.95,41.7776111,-84.03688889,706.65
"577","04176063",2021-11-10,6.66,4.95,41.7776111,-84.03688889,706.65
"578","04176063",2021-11-11,6.72,4.95,41.7776111,-84.03688889,706.65
"579","04176063",2021-11-12,7.22,4.95,41.7776111,-84.03688889,706.65
"580","04176063",2021-11-13,6.61,4.95,41.7776111,-84.03688889,706.65
"581","04176063",2021-11-14,6.06,4.95,41.7776111,-84.03688889,706.65
"582","04176063",2021-11-15,7.06,4.95,41.7776111,-84.03688889,706.65
"583","04176063",2021-11-16,7.16,4.95,41.7776111,-84.03688889,706.65
"584","04176063",2021-11-17,7.01,4.95,41.7776111,-84.03688889,706.65
"585","04176063",2021-11-18,9.15,4.95,41.7776111,-84.03688889,706.65
"586","04176063",2021-11-19,9.73,4.95,41.7776111,-84.03688889,706.65
"587","04176063",2021-11-20,8.56,4.95,41.7776111,-84.03688889,706.65
"588","04176063",2021-11-21,8.59,4.95,41.7776111,-84.03688889,706.65
"589","04176063",2021-11-22,10.5,4.95,41.7776111,-84.03688889,706.65
"590","04176063",2021-11-23,10.1,4.95,41.7776111,-84.03688889,706.65
"591","04176063",2021-11-24,9.01,4.95,41.7776111,-84.03688889,706.65
"592","04176063",2021-11-25,11.1,4.95,41.7776111,-84.03688889,706.65
"593","04176063",2021-11-26,18.8,4.95,41.7776111,-84.03688889,706.65
"594","04176063",2021-11-27,13.8,4.95,41.7776111,-84.03688889,706.65
"595","04176063",2021-11-28,12.7,4.95,41.7776111,-84.03688889,706.65
"596","04176063",2021-11-29,13.7,4.95,41.7776111,-84.03688889,706.65
"597","04176063",2021-11-30,13.8,4.95,41.7776111,-84.03688889,706.65
"598","04176063",2021-12-01,21.9,4.95,41.7776111,-84.03688889,706.65
"599","04176063",2021-12-02,18.2,4.95,41.7776111,-84.03688889,706.65
"600","04176063",2021-12-03,14.3,4.95,41.7776111,-84.03688889,706.65
"601","04176063",2021-12-04,12.5,4.95,41.7776111,-84.03688889,706.65
"602","04176063",2021-12-05,17.5,4.9,41.7776111,-84.03688889,706.65
"603","04176063",2021-12-06,152,5.37,41.7776111,-84.03688889,706.65
"604","04176063",2021-12-07,54.2,6.78,41.7776111,-84.03688889,706.65
"605","04176063",2021-12-08,23.2,6.77,41.7776111,-84.03688889,706.65
"606","04176063",2021-12-09,16.7,6.52,41.7776111,-84.03688889,706.65
"607","04176063",2021-12-10,14.1,6.13,41.7776111,-84.03688889,706.65
"608","04176063",2021-12-11,247,2.89,41.7776111,-84.03688889,706.65
"609","04176063",2021-12-12,250,4.12,41.7776111,-84.03688889,706.65
"610","04176063",2021-12-13,70.7,5.09,41.7776111,-84.03688889,706.65
"611","04176063",2021-12-14,34.9,5.07,41.7776111,-84.03688889,706.65
"612","04176063",2021-12-15,28.6,5.02,41.7776111,-84.03688889,706.65
"613","04176063",2021-12-16,30.6,4.97,41.7776111,-84.03688889,706.65
"614","04176063",2021-12-17,22.7,4.93,41.7776111,-84.03688889,706.65
"615","04176063",2021-12-18,49.8,4.81,41.7776111,-84.03688889,706.65
"616","04176063",2021-12-19,80.7,4.81,41.7776111,-84.03688889,706.65
"617","04176063",2021-12-20,29.4,4.89,41.7776111,-84.03688889,706.65
"618","04176063",2021-12-21,21.1,4.89,41.7776111,-84.03688889,706.65
"619","04176063",2021-12-22,17,4.89,41.7776111,-84.03688889,706.65
"620","04176063",2021-12-23,13.1,4.89,41.7776111,-84.03688889,706.65
"621","04176063",2021-12-24,12.2,4.89,41.7776111,-84.03688889,706.65
"622","04176063",2021-12-25,14.2,4.89,41.7776111,-84.03688889,706.65
"623","04176063",2021-12-26,15.2,4.89,41.7776111,-84.03688889,706.65
"624","04176063",2021-12-27,67.8,4.63,41.7776111,-84.03688889,706.65
"625","04176063",2021-12-28,85.6,4.75,41.7776111,-84.03688889,706.65
"626","04176063",2021-12-29,110,4.79,41.7776111,-84.03688889,706.65
"627","04176063",2021-12-30,115,4.35,41.7776111,-84.03688889,706.65
"628","04176063",2021-12-31,40.3,4.46,41.7776111,-84.03688889,706.65
"629","04176063",2022-01-01,27.8,4.58,41.7776111,-84.03688889,706.65
"630","04176063",2022-01-02,24.4,4.69,41.7776111,-84.03688889,706.65
"631","04176063",2022-01-03,19.7,4.81,41.7776111,-84.03688889,706.65
"632","04176063",2022-01-04,16.2,4.89,41.7776111,-84.03688889,706.65
"633","04176063",2022-01-05,14.9,4.89,41.7776111,-84.03688889,706.65
"634","04176063",2022-01-06,10.8,4.89,41.7776111,-84.03688889,706.65
"635","04176063",2022-01-07,7.97,4.89,41.7776111,-84.03688889,706.65
"636","04176063",2022-01-08,6.21,4.89,41.7776111,-84.03688889,706.65
"637","04176063",2022-01-09,5.23,4.89,41.7776111,-84.03688889,706.65
"638","04176063",2022-01-10,4.63,4.89,41.7776111,-84.03688889,706.65
"639","04176063",2022-01-11,4.03,4.89,41.7776111,-84.03688889,706.65
"640","04176063",2022-01-12,3.51,4.89,41.7776111,-84.03688889,706.65
"641","04176063",2022-01-13,3.18,4.89,41.7776111,-84.03688889,706.65
"642","04176063",2022-01-14,2.96,4.89,41.7776111,-84.03688889,706.65
"643","04176063",2022-01-15,2.79,4.89,41.7776111,-84.03688889,706.65
"644","04176063",2022-01-16,2.64,4.89,41.7776111,-84.03688889,706.65
"645","04176063",2022-01-17,2.49,4.89,41.7776111,-84.03688889,706.65
"646","04176063",2022-01-18,2.38,4.89,41.7776111,-84.03688889,706.65
"647","04176063",2022-01-19,2.26,4.89,41.7776111,-84.03688889,706.65
"648","04176063",2022-01-20,2.16,4.89,41.7776111,-84.03688889,706.65
"649","04176063",2022-01-21,2.06,4.89,41.7776111,-84.03688889,706.65
"650","04176063",2022-01-22,1.97,4.89,41.7776111,-84.03688889,706.65
"651","04176063",2022-01-23,1.87,4.89,41.7776111,-84.03688889,706.65
"652","04176063",2022-01-24,1.8,4.89,41.7776111,-84.03688889,706.65
"653","04176063",2022-01-25,1.76,4.89,41.7776111,-84.03688889,706.65
"654","04176063",2022-01-26,1.69,4.89,41.7776111,-84.03688889,706.65
"655","04176063",2022-01-27,1.65,4.89,41.7776111,-84.03688889,706.65
"656","04176063",2022-01-28,1.6,4.89,41.7776111,-84.03688889,706.65
"657","04176063",2022-01-29,1.55,4.89,41.7776111,-84.03688889,706.65
"658","04176063",2022-01-30,1.51,4.89,41.7776111,-84.03688889,706.65
"659","04176063",2022-01-31,1.5,4.89,41.7776111,-84.03688889,706.65
"660","04176063",2022-02-01,1.67,4.89,41.7776111,-84.03688889,706.65
"661","04176063",2022-02-02,4.65,4.89,41.7776111,-84.03688889,706.65
